,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,income
20034,2,2,0,0,1,0,2,1,57,170244,15,0,0,40,0
20035,2,2,0,0,0,0,2,2,22,369549,10,0,0,30,0
20036,1,2,0,1,0,1,2,1,24,23438,11,0,0,30,1
20037,0,3,1,0,0,1,2,1,19,202673,10,0,0,50,0
20038,0,1,0,0,0,3,3,1,55,171780,12,0,0,30,0
20039,1,1,1,1,0,2,2,0,37,264503,9,0,0,40,0
20040,0,2,0,0,0,0,3,3,37,244341,10,0,0,40,0
20041,2,1,0,1,1,1,2,0,28,209109,13,0,0,50,0
20042,2,2,1,0,0,0,2,1,27,187392,9,0,0,40,0
20043,2,1,0,0,1,0,3,1,40,119578,13,0,0,20,0
20044,0,2,1,0,1,1,2,1,51,195105,9,0,0,40,0
20045,1,1,0,3,0,1,2,0,52,101752,11,0,0,56,0
20046,2,1,0,0,0,1,2,2,74,95825,10,0,0,3,0
20047,2,0,1,1,0,1,2,1,49,362654,10,15024,0,50,1
20048,1,3,0,0,0,0,2,2,20,29810,10,0,0,40,0
20049,2,0,0,0,0,1,2,3,40,77332,10,0,0,50,0
20050,2,2,0,0,0,1,2,1,80,87518,10,0,1816,60,0
20051,1,1,0,1,0,2,2,1,63,113324,10,0,0,40,0
20052,0,1,1,1,0,2,3,0,63,96299,9,0,0,45,1
20053,0,1,0,0,0,1,3,3,51,237729,10,0,0,40,0
20054,1,2,1,0,0,0,2,2,23,200973,9,0,0,40,0
20055,1,0,2,0,0,3,2,0,66,212456,9,0,0,20,0
20056,1,0,1,1,0,3,2,0,33,131568,9,0,0,66,0
20057,1,1,2,1,0,1,2,0,49,185859,9,0,0,43,0
20058,1,2,0,1,0,1,2,1,20,231981,10,0,0,32,0
20059,2,0,1,1,0,2,2,0,33,117963,12,0,1887,60,1
20060,1,1,0,0,0,2,3,1,26,78172,10,0,0,40,0
20061,1,1,2,1,0,1,2,0,52,164135,9,0,0,50,1
20062,1,1,1,1,1,1,2,0,33,171216,13,0,0,50,1
20063,1,1,0,0,1,3,2,0,47,140664,13,0,0,45,0
20064,0,3,2,0,0,1,2,0,23,249277,9,0,0,75,0
20065,2,0,0,1,0,2,2,1,53,117847,12,0,0,40,0
20066,1,3,0,0,0,1,2,1,19,52372,10,0,0,20,0
20067,2,1,1,0,0,1,2,1,26,95806,10,3325,0,40,0
20068,2,1,0,2,0,1,2,0,53,137428,4,0,0,60,1
20069,1,2,1,0,1,1,2,0,65,169047,9,0,0,10,0
20070,1,1,0,2,1,1,2,0,68,339168,13,0,0,30,0
20071,1,2,0,0,0,3,2,0,30,504725,6,0,0,18,0
20072,1,1,1,1,0,1,2,1,28,132870,7,0,0,45,0
20073,2,1,0,1,0,2,2,0,54,135840,6,0,0,45,0
20074,1,3,1,0,0,1,2,0,30,35644,9,0,0,10,0
20075,0,3,0,0,0,1,2,2,22,198148,10,0,0,50,0
20076,1,3,1,0,0,1,2,0,25,220098,9,0,0,30,0
20077,1,2,0,0,0,2,2,1,19,262515,7,0,0,20,0
20078,1,3,0,0,0,0,2,2,19,423863,10,0,0,35,0
20079,3,0,0,1,1,1,2,0,32,111567,15,0,0,40,1
20080,0,3,1,0,1,0,2,1,23,194096,13,0,0,40,0
20081,2,1,0,1,1,1,2,0,51,420917,13,0,0,45,0
20082,1,1,0,1,0,2,2,1,25,197871,10,0,0,44,1
20083,2,2,0,0,1,0,2,1,46,253116,13,0,0,40,0
20084,0,1,0,0,0,1,4,2,38,206535,10,0,0,50,0
20085,2,1,1,1,0,2,1,0,26,70447,9,0,0,40,1
20086,2,1,1,0,0,1,2,1,46,201217,9,0,0,40,0
20087,2,2,0,0,1,0,2,1,25,209970,13,0,0,40,0
20088,1,3,0,0,0,0,2,2,20,196745,10,594,0,16,0
20089,1,1,0,1,0,2,2,1,29,175262,14,0,0,35,0
20090,2,0,1,1,0,1,2,1,51,304955,14,0,0,50,1
20091,1,1,1,1,0,1,2,1,40,181265,10,0,0,52,0
20092,1,2,0,0,0,0,2,3,24,200973,10,0,0,40,0
20093,0,1,0,1,1,2,3,0,24,37440,13,0,0,50,0
20094,1,2,0,2,0,1,1,1,31,395170,11,0,0,24,0
20095,2,1,1,0,0,1,2,1,54,32385,9,0,0,30,0
20096,1,1,1,0,0,2,3,0,34,353213,12,0,0,60,0
20097,0,3,0,1,0,1,2,1,19,38619,10,0,0,66,0
20098,0,3,1,1,0,1,2,0,21,177711,9,0,0,40,0
20099,2,1,0,2,0,1,2,0,21,190761,6,0,0,70,0
20100,1,1,0,2,0,1,2,1,23,27776,10,0,0,24,0
20101,2,1,1,0,0,1,2,1,37,470663,10,0,0,40,0
20102,1,1,1,1,0,1,2,1,40,71738,14,0,0,46,1
20103,2,1,1,1,0,1,2,0,57,74156,9,0,0,30,0
20104,2,1,0,1,1,1,2,0,48,202467,13,0,1485,40,1
20105,1,3,0,2,0,1,0,1,24,123983,7,0,0,40,0
20106,2,1,0,1,0,1,2,1,43,193494,10,0,0,40,0
20107,2,2,0,0,1,0,2,1,32,169886,13,0,0,20,0
20108,2,2,1,0,0,0,2,1,40,130571,9,0,0,40,0
20109,3,0,0,1,1,1,2,0,52,90363,15,99999,0,35,1
20110,1,1,2,0,0,2,2,0,49,83444,9,0,0,40,0
20111,1,0,1,1,0,2,2,1,45,239093,10,3137,0,40,0
20112,1,2,2,0,0,1,2,0,62,151369,9,0,0,40,0
20113,1,1,0,2,0,1,2,1,29,56630,11,0,0,40,0
20114,0,1,1,0,1,0,4,1,49,117095,9,0,0,40,0
20115,1,0,0,0,0,1,3,3,55,189985,10,0,0,40,0
20116,1,3,0,0,0,1,2,1,20,34862,10,0,0,72,0
20117,1,2,1,0,1,1,2,0,37,126675,13,0,0,40,0
20118,2,0,0,1,1,1,2,1,43,199806,13,0,0,40,1
20119,1,1,0,0,0,1,2,3,29,57596,10,0,0,40,0
20120,0,1,1,1,0,2,2,1,44,103459,9,0,0,40,1
20121,0,1,0,0,0,1,5,1,28,282398,10,0,0,40,1
20122,1,2,1,0,0,0,2,2,38,298841,10,0,0,45,0
20123,1,1,0,2,0,2,2,0,45,33300,11,0,1977,50,1
20124,1,3,0,0,0,1,2,1,22,306031,10,0,0,40,0
20125,1,3,0,0,0,0,2,2,19,306467,10,0,0,20,0
20126,2,2,0,0,0,1,3,0,20,189888,8,0,0,40,0
20127,1,1,2,1,0,1,2,0,60,83861,9,0,0,40,0
20128,1,2,1,0,0,1,2,1,30,117393,9,0,0,40,0
20129,1,3,0,0,0,1,1,2,22,129934,10,0,0,40,0
20130,1,1,0,0,0,2,2,2,51,179010,10,0,0,60,0
20131,1,2,0,0,1,0,3,1,31,375680,13,0,0,40,0
20132,0,1,2,0,0,1,3,1,48,316101,9,0,0,40,0
20133,1,1,0,1,1,2,2,0,43,293305,13,0,1887,40,1
20134,0,1,1,1,0,2,3,0,51,175750,9,0,0,40,0
20135,1,1,0,2,0,1,3,0,41,121718,11,0,1848,48,1
20136,2,1,0,2,0,1,2,0,62,94931,11,3411,0,40,0
20137,2,0,2,1,0,1,2,0,50,229272,9,0,0,40,1
20138,0,1,1,1,0,2,2,1,46,142828,9,0,0,40,1
20139,1,1,0,2,0,1,2,1,54,22743,10,15024,0,60,1
20140,1,1,2,1,0,1,2,0,68,76371,9,0,0,45,1
20141,1,1,1,0,0,3,2,0,23,216129,12,0,0,30,0
20142,1,2,0,0,0,1,2,2,49,107425,14,0,0,35,0
20143,2,1,1,1,0,1,2,0,24,611029,6,0,0,40,0
20144,1,1,1,1,0,2,2,0,30,363032,9,0,0,40,0
20145,1,1,1,1,1,1,2,0,38,170020,9,3137,0,45,0
20146,1,2,1,0,0,1,2,1,34,137900,9,0,0,35,0
20147,0,3,1,0,0,1,2,1,22,322674,10,0,0,40,0
20148,2,1,1,0,0,1,3,0,30,23778,4,0,0,40,0
20149,2,1,0,2,0,1,2,0,61,147845,4,0,0,31,0
20150,0,1,2,0,0,2,3,0,36,175759,9,0,0,40,0
20151,2,0,1,2,0,1,2,0,51,166459,11,0,0,40,0
20152,0,3,1,1,1,1,0,1,43,128212,3,0,0,40,1
20153,2,0,0,1,0,2,2,1,54,127455,10,0,0,48,1
20154,2,1,1,0,0,1,2,1,63,134699,9,0,0,25,0
20155,1,1,1,1,0,1,2,1,51,254230,10,0,0,40,1
20156,2,0,0,1,1,2,2,0,63,159715,6,0,0,40,0
20157,2,1,0,1,0,1,2,1,51,116286,14,0,0,60,1
20158,0,2,1,0,0,2,2,1,27,146719,9,0,0,35,0
20159,1,1,0,1,0,2,3,0,35,361888,12,0,0,40,1
20160,1,1,0,1,1,1,2,1,31,26553,13,0,0,25,1
20161,0,0,2,0,0,2,4,0,46,32825,9,0,0,40,0
20162,1,1,1,2,0,1,2,0,53,225768,11,0,0,40,1
20163,1,1,0,0,0,2,2,2,26,393728,10,0,0,24,0
20164,0,3,1,0,1,1,2,0,43,160369,9,0,0,40,0
20165,1,1,1,1,0,2,2,0,39,191807,9,15024,0,50,1
20166,3,0,1,0,0,2,2,0,50,176969,9,0,1590,40,0
20167,2,0,1,1,0,1,2,1,54,33863,9,0,0,40,1
20168,1,1,0,1,0,1,2,2,62,182687,10,0,0,45,1
20169,2,0,0,0,0,1,3,2,57,141459,10,0,0,40,0
20170,1,3,0,0,0,1,2,1,19,174233,10,0,0,24,0
20171,1,3,1,0,0,1,2,0,29,95393,9,0,0,20,0
20172,0,2,2,0,0,2,2,0,20,221095,9,0,0,40,0
20173,1,1,1,1,1,1,2,0,53,104501,13,0,1902,55,1
20174,1,3,0,0,0,1,2,1,18,437851,10,0,0,40,0
20175,1,3,0,0,0,1,2,1,22,131230,10,0,0,40,0
20176,2,3,1,0,0,1,1,0,23,495888,9,0,0,40,0
20177,1,1,0,1,0,1,2,2,69,185691,7,0,0,20,0
20178,2,1,1,1,0,1,2,0,56,201822,4,0,2002,40,0
20179,2,1,0,1,1,1,2,0,53,549341,13,0,0,35,0
20180,1,2,1,0,0,1,2,1,28,247445,9,0,0,40,0
20181,2,1,0,1,1,1,2,0,28,199566,13,0,0,40,0
20182,2,1,2,1,0,2,0,0,33,139057,9,0,0,84,1
20183,0,1,1,0,0,2,3,1,48,185039,9,0,0,30,0
20184,1,1,2,1,0,1,2,0,61,166124,9,0,0,40,1
20185,2,1,0,1,1,1,2,0,49,82649,13,5013,0,45,0
20186,1,1,1,1,0,1,2,1,48,109275,10,0,0,40,0
20187,2,1,1,1,0,1,2,0,32,408328,4,0,0,40,0
20188,1,1,2,1,0,1,2,0,51,186338,9,0,0,40,1
20189,2,2,0,0,1,1,2,0,27,130856,13,0,0,40,0
20190,1,3,0,0,0,1,2,1,19,251579,10,0,0,14,0
20191,2,1,1,1,0,1,2,0,47,76612,9,0,0,50,0
20192,0,3,0,1,1,1,2,0,25,22546,13,0,0,60,0
20193,1,1,0,1,0,2,2,1,72,53684,10,0,0,40,0
20194,1,1,1,0,0,2,2,1,29,183627,7,0,0,40,0
20195,0,3,1,0,0,0,2,2,22,73203,9,0,0,40,0
20196,2,1,2,1,0,1,1,0,57,108426,9,0,0,48,0
20197,1,1,0,1,1,2,1,1,50,116287,12,0,0,60,0
20198,2,0,0,1,0,2,2,1,45,145697,10,0,0,30,0
20199,2,1,0,0,0,2,2,1,52,326156,10,0,0,40,1
20200,1,1,1,1,0,1,2,1,53,201127,14,0,0,48,1
20201,1,1,2,1,0,1,2,0,36,250791,9,0,0,48,0
20202,1,1,2,1,0,1,2,0,46,328216,9,0,0,40,1
20203,0,3,1,0,0,1,2,1,20,400443,9,0,0,20,0
20204,1,1,1,0,0,2,3,0,75,95985,3,0,0,10,0
20205,1,1,2,1,0,1,2,0,32,127651,9,0,0,40,1
20206,1,1,2,1,0,1,2,0,28,250679,9,0,0,40,0
20207,2,1,0,0,0,1,2,2,53,103950,14,0,0,40,0
20208,0,3,0,0,0,1,2,2,17,200199,7,0,0,35,0
20209,1,0,0,1,0,1,3,2,46,295791,11,0,0,38,0
20210,2,1,0,0,0,1,3,1,39,191841,12,0,0,30,0
20211,0,1,1,0,0,2,3,1,38,82622,10,0,0,40,0
20212,1,1,1,1,1,1,2,0,36,160728,9,0,0,60,0
20213,2,2,0,0,1,0,2,1,63,109849,13,0,0,21,0
20214,1,3,0,1,1,1,1,0,28,339897,2,0,0,43,0
20215,1,3,0,0,1,1,2,0,28,37215,13,0,0,45,0
20216,0,2,1,0,0,0,3,2,49,371299,9,0,0,35,0
20217,1,2,0,1,1,1,1,1,43,421837,10,0,0,40,0
20218,1,1,1,1,1,1,2,0,38,29702,13,0,0,45,1
20219,1,2,2,0,0,1,2,0,39,117381,9,0,0,62,0
20220,2,1,1,0,0,1,2,1,42,240027,9,0,0,40,0
20221,1,1,2,1,0,1,2,0,40,338740,9,0,0,40,0
20222,1,1,1,0,0,0,4,1,45,28359,9,0,0,10,0
20223,1,1,1,0,0,1,3,1,29,315026,9,0,0,40,0
20224,3,1,0,0,1,1,2,0,24,314525,13,0,1741,45,0
20225,1,1,0,1,0,1,3,1,30,173005,10,0,0,50,1
20226,1,1,0,2,0,1,2,1,44,286750,10,0,0,40,0
20227,1,1,1,1,0,2,2,0,40,163985,9,0,0,24,0
20228,0,2,1,0,1,2,1,1,30,219318,9,0,0,35,0
20229,2,1,0,0,0,1,2,2,42,44121,14,0,1876,40,0
20230,2,0,0,1,0,2,2,1,52,103794,11,0,0,35,0
20231,1,1,1,1,0,1,2,1,42,310632,10,0,0,40,1
20232,1,1,1,1,0,1,2,1,39,153976,10,0,0,52,1
20233,1,1,0,0,0,2,3,1,43,174575,10,0,0,45,0
20234,1,0,2,1,0,2,2,0,62,82388,9,10566,0,40,0
20235,1,1,2,2,0,1,1,0,30,207253,11,0,0,40,0
20236,2,1,1,0,0,1,2,1,83,251951,9,0,0,20,0
20237,2,1,0,1,1,1,2,0,39,746786,13,0,0,55,1
20238,0,1,1,2,0,1,2,1,41,308296,9,0,0,20,0
20239,1,1,0,1,0,1,2,2,49,101825,14,0,1977,40,1
20240,1,1,1,1,0,1,2,1,25,109009,7,0,0,40,0
20241,1,1,0,2,0,1,2,1,48,413363,7,0,2002,40,0
20242,2,1,0,0,0,3,2,0,59,117751,12,0,0,8,0
20243,2,1,0,0,1,1,2,1,44,296326,13,0,0,40,0
20244,1,1,1,0,0,2,2,1,36,208358,5,4650,0,56,0
20245,0,3,2,1,0,1,1,0,40,120277,9,0,0,40,0
20246,0,4,1,0,0,0,1,2,21,193219,9,0,0,35,0
20247,1,1,0,0,0,0,3,3,41,86399,10,0,0,38,0
20248,1,2,1,0,1,0,2,1,24,215251,13,0,0,50,0
20249,1,0,1,2,0,2,2,0,67,124470,9,0,0,60,0
20250,0,3,0,0,1,1,2,1,24,228649,13,0,0,38,0
20251,1,0,0,1,1,3,2,0,50,386397,13,0,0,60,0
20252,1,1,0,0,0,3,2,1,48,96798,14,0,0,35,0
20253,2,1,0,1,0,2,2,0,55,106707,12,0,0,20,1
20254,1,2,1,0,1,1,2,0,29,159768,9,3325,0,40,0
20255,1,1,0,1,1,1,2,1,50,139464,13,0,0,36,0
20256,3,0,1,1,0,1,2,0,64,550848,6,0,0,40,1
20257,2,1,0,0,0,2,2,1,49,68505,5,0,0,37,0
20258,1,3,1,0,0,1,2,0,20,122215,9,0,0,52,0
20259,1,1,1,0,0,0,3,2,30,159442,9,0,0,40,0
20260,2,2,1,1,1,1,0,0,37,80638,13,0,0,30,0
20261,1,1,1,1,1,1,2,0,52,192390,9,0,0,40,1
20262,0,3,0,0,0,2,2,1,22,191324,10,0,0,25,0
20263,2,1,1,0,0,1,2,1,77,147284,9,0,0,14,0
20264,1,2,0,0,0,1,2,2,19,73009,10,0,0,15,0
20265,0,1,2,0,0,3,2,0,52,177858,9,0,0,55,1
20266,0,3,0,0,1,1,2,1,42,163003,13,0,0,40,0
20267,1,1,2,0,0,0,3,1,35,95551,9,0,0,36,0
20268,0,2,0,0,0,0,3,3,27,125298,10,0,0,50,0
20269,3,1,1,0,0,0,2,1,54,198186,9,0,0,38,0
20270,1,1,2,1,0,1,2,0,37,295949,9,0,1628,40,0
20271,2,1,0,2,0,1,2,0,37,182668,6,0,0,35,0
20272,2,1,1,1,0,1,2,0,28,124905,4,0,0,30,0
20273,1,1,0,1,1,2,2,0,63,171635,13,0,0,40,0
20274,0,3,1,0,1,1,2,0,19,376240,9,0,0,42,0
20275,0,3,0,0,1,1,2,1,28,157391,13,0,0,40,0
20276,2,2,0,0,0,1,2,1,23,114357,10,0,0,40,0
20277,2,2,0,0,1,0,2,1,44,178134,15,0,0,40,1
20278,1,1,1,1,0,1,2,1,31,207201,10,0,0,40,1
20279,1,3,0,0,1,2,1,0,35,124483,13,0,0,50,1
20280,1,1,1,0,1,1,2,1,64,102103,9,0,0,50,0
20281,1,1,2,1,0,1,2,0,40,92036,9,0,0,40,1
20282,2,1,0,0,0,2,2,1,59,236426,12,0,0,50,0
20283,0,3,0,0,0,0,2,3,22,400966,10,0,0,40,0
20284,1,2,0,0,0,1,2,2,40,404573,10,0,0,44,0
20285,2,2,1,1,0,1,1,0,35,227571,4,0,0,40,0
20286,0,3,0,0,0,0,2,3,20,145917,10,0,0,15,0
20287,0,3,1,0,0,2,2,0,35,190226,9,0,0,40,0
20288,1,1,1,1,0,1,2,1,28,356555,10,0,0,48,0
20289,0,2,1,0,1,2,2,0,28,66473,9,0,0,40,0
20290,2,1,0,1,0,1,2,1,37,172256,10,0,0,20,0
20291,2,1,0,1,1,1,2,0,72,118902,16,0,2392,6,1
20292,2,1,0,0,0,3,2,0,25,163039,12,0,0,60,0
20293,0,1,1,0,0,1,3,2,37,89559,9,0,0,40,0
20294,1,3,0,0,0,0,2,2,19,35507,10,0,0,45,0
20295,0,2,0,1,0,2,2,1,31,163303,11,0,0,38,0
20296,0,2,1,0,0,1,2,2,41,192712,9,0,0,40,0
20297,2,1,0,1,0,1,3,0,31,381153,6,0,0,40,1
20298,1,1,2,1,0,1,2,0,44,222434,9,0,0,40,0
20299,1,2,1,0,0,1,2,1,20,34706,10,0,0,47,0
20300,1,0,0,2,0,2,2,1,57,47857,10,0,0,50,0
20301,2,1,1,0,0,1,2,1,26,195216,9,0,0,12,0
20302,3,0,2,1,0,1,1,0,44,103643,9,5013,0,60,0
20303,1,2,1,0,0,2,2,0,29,329426,9,0,0,40,0
20304,2,1,1,1,0,1,2,0,36,183612,9,0,1977,40,1
20305,1,1,1,2,0,1,2,0,40,184105,11,0,0,40,1
20306,2,3,0,0,0,2,1,0,21,211385,12,0,0,35,0
20307,1,2,1,0,0,1,2,1,21,61777,10,0,0,70,0
20308,1,0,0,0,1,2,4,0,34,320194,15,0,0,48,1
20309,0,3,1,0,1,0,2,1,24,199444,13,0,0,15,0
20310,3,1,0,0,0,1,2,1,28,312588,6,0,0,40,0
20311,0,2,1,1,0,1,3,0,35,168675,9,0,0,50,0
20312,1,1,2,0,0,2,2,0,35,87556,9,0,0,40,0
20313,2,1,1,0,1,0,2,1,38,220421,13,0,0,40,0
20314,1,0,1,0,0,1,3,2,44,404599,9,0,0,40,0
20315,0,1,1,1,1,2,1,1,39,99065,13,0,0,40,1
20316,2,1,1,0,0,1,2,1,57,109973,9,0,0,40,0
20317,0,3,0,0,0,1,2,2,19,246652,10,0,0,40,0
20318,1,1,0,2,1,1,2,0,29,57423,11,0,0,48,0
20319,0,2,1,0,1,2,2,0,23,291248,9,0,0,40,0
20320,1,1,1,0,0,1,3,1,50,163708,9,0,0,40,0
20321,1,0,1,1,0,2,2,1,51,240358,10,0,0,20,0
20322,1,1,1,1,0,2,2,0,28,25955,11,0,0,40,0
20323,1,1,0,1,1,2,2,0,44,101593,13,0,0,60,0
20324,2,1,0,0,1,2,2,0,29,227890,13,0,0,40,0
20325,1,1,1,1,0,2,2,0,31,225053,9,0,0,45,0
20326,1,1,1,1,1,1,2,0,27,228472,13,0,0,45,1
20327,1,1,1,1,1,1,2,0,34,245378,13,0,0,45,0
20328,3,1,1,1,1,1,0,0,50,156623,15,7688,0,50,1
20329,1,1,1,1,0,1,2,1,27,35032,10,0,0,40,1
20330,0,2,0,1,0,0,3,2,31,258849,11,0,0,40,0
20331,1,1,1,1,0,2,2,0,46,190115,12,0,0,40,1
20332,0,4,0,0,0,0,1,3,39,63910,10,0,0,40,0
20333,1,1,0,1,1,2,2,0,40,510072,13,0,0,55,1
20334,0,2,0,0,0,3,2,1,28,210867,7,0,0,40,0
20335,0,3,1,0,0,1,2,1,18,263024,9,0,0,40,0
20336,1,1,1,0,0,1,2,2,51,306785,9,0,0,40,0
20337,2,0,1,0,0,3,2,0,58,104333,9,0,0,50,0
20338,1,1,1,1,0,2,2,0,66,340734,9,0,0,40,0
20339,1,1,1,1,0,3,0,1,36,288585,9,0,0,20,0
20340,1,1,1,0,0,1,2,2,38,241765,7,0,0,60,0
20341,0,3,1,0,0,2,2,0,25,111058,12,0,0,40,0
20342,1,2,1,0,0,0,3,1,25,104662,9,0,0,22,0
20343,0,3,1,0,0,1,2,1,90,313986,7,0,0,40,0
20344,0,1,0,0,0,1,3,3,41,52037,10,0,0,40,0
20345,1,2,1,0,0,0,3,1,34,146589,9,0,0,40,0
20346,1,1,0,0,1,1,2,2,33,131776,13,914,0,40,0
20347,1,2,1,0,0,0,2,2,33,254221,9,0,0,40,0
20348,1,1,1,1,1,1,2,0,35,152909,13,0,1887,45,1
20349,0,2,2,0,0,1,2,1,39,211785,9,0,0,20,0
20350,1,1,1,1,0,2,2,0,59,160362,9,0,0,60,0
20351,0,3,0,0,0,1,3,1,19,387215,10,0,1719,16,0
20352,1,1,1,1,0,2,2,0,39,187046,9,4064,0,38,0
20353,1,3,0,0,0,1,2,1,19,208874,10,0,0,40,0
20354,0,3,2,0,0,0,2,1,27,169631,9,0,0,40,0
20355,2,1,1,1,0,1,2,0,52,202956,4,0,0,40,0
20356,1,1,1,0,0,2,2,1,59,80467,9,0,0,24,0
20357,0,1,1,0,0,1,3,2,28,407672,10,0,0,40,0
20358,2,1,1,0,0,2,1,1,37,243425,9,0,0,50,0
20359,3,1,0,1,0,1,2,0,50,174964,6,0,0,99,0
20360,1,1,1,1,1,1,2,0,36,347491,13,0,0,50,1
20361,2,1,0,1,1,1,2,0,34,146161,13,0,0,60,1
20362,0,3,0,0,0,1,2,2,23,449432,10,0,0,40,0
20363,1,3,0,0,0,0,2,2,19,175499,7,0,0,30,0
20364,1,1,2,0,0,2,2,0,33,288825,9,0,2258,84,0
20365,1,3,0,0,0,1,2,1,27,134813,14,0,0,52,0
20366,2,1,0,1,0,1,2,1,31,190401,14,0,0,40,0
20367,2,1,0,1,1,1,2,0,21,260617,6,0,0,36,0
20368,1,1,2,1,0,1,2,0,31,45604,9,0,0,54,0
20369,1,1,2,1,0,1,2,0,59,67841,9,0,0,40,1
20370,2,1,0,1,0,1,2,1,40,244522,14,0,1902,48,1
20371,0,3,1,0,0,1,2,1,19,430471,7,0,0,40,0
20372,1,1,1,2,0,1,2,0,47,194698,9,0,0,50,0
20373,0,2,1,0,1,1,3,0,34,94235,13,0,0,40,0
20374,2,1,1,1,0,1,2,0,57,188330,9,0,0,78,0
20375,1,1,0,2,0,1,2,1,51,146181,5,0,0,40,0
20376,1,2,1,0,0,1,2,1,21,177125,10,0,0,20,0
20377,2,0,0,1,0,2,2,1,30,68330,10,0,0,50,0
20378,1,1,1,0,0,2,2,1,46,95636,10,0,0,45,0
20379,1,2,0,0,1,1,2,1,40,238329,13,0,0,45,0
20380,2,2,0,1,0,1,1,1,52,416129,1,0,0,40,0
20381,1,3,0,0,1,3,0,0,23,285004,13,0,0,50,0
20382,1,1,0,0,1,2,2,1,90,256514,13,991,0,10,0
20383,1,2,1,0,0,0,2,2,25,186294,9,0,0,50,0
20384,1,1,0,1,0,2,2,1,43,188786,10,0,0,45,0
20385,1,0,0,0,0,2,3,2,38,31352,10,0,0,40,1
20386,2,2,0,1,0,0,2,1,22,197613,11,0,0,30,0
20387,1,2,0,0,1,0,2,2,33,161942,13,1055,0,40,0
20388,2,1,0,1,0,1,2,1,34,275438,10,5178,0,40,1
20389,1,1,0,3,0,1,2,0,65,361721,11,0,0,20,0
20390,0,3,1,0,0,1,3,0,50,144968,9,0,0,15,0
20391,1,2,0,0,1,2,2,0,29,190539,13,6849,0,48,0
20392,1,1,1,2,0,1,2,0,25,178037,9,0,0,40,0
20393,1,1,0,0,0,1,2,3,54,306985,10,0,0,40,0
20394,1,1,1,1,0,1,2,1,49,87928,9,0,0,40,1
20395,1,1,0,1,1,1,2,1,44,242619,10,0,0,40,0
20396,1,2,0,0,0,1,2,2,24,154165,5,0,0,40,0
20397,1,2,0,0,1,2,2,0,25,511331,13,0,0,38,0
20398,1,1,1,2,0,1,2,0,65,221026,9,0,0,20,0
20399,1,0,2,1,0,2,2,0,56,222182,9,0,0,45,0
20400,2,0,0,1,1,2,2,0,39,126569,15,15024,0,60,1
20401,1,3,0,0,1,0,2,1,23,202344,13,0,0,40,0
20402,2,2,0,0,0,0,2,2,20,190423,10,0,0,20,0
20403,0,3,2,0,0,1,2,0,24,238917,3,0,0,40,0
20404,1,1,1,1,0,1,2,1,41,221947,10,0,1887,50,1
20405,2,0,0,2,0,1,2,1,40,37997,10,0,0,50,0
20406,1,1,2,1,0,1,2,0,55,147098,9,0,0,50,1
20407,0,1,1,0,0,1,3,2,38,278253,9,0,0,48,0
20408,0,2,1,0,0,0,3,2,23,195411,9,0,0,40,0
20409,1,1,1,1,1,1,2,0,44,76196,13,0,0,50,0
20410,1,1,1,1,0,1,2,1,45,120131,10,0,1887,40,1
20411,0,2,0,0,0,1,1,4,20,186014,10,0,0,12,0
20412,1,3,1,0,0,1,2,0,29,205903,9,0,0,40,0
20413,2,0,1,1,0,2,2,0,43,125405,9,0,0,40,0
20414,1,1,0,0,1,2,3,0,30,219838,8,0,0,40,0
20415,2,1,0,0,0,0,2,3,28,19395,10,0,0,38,0
20416,1,1,2,1,0,1,2,0,31,223327,9,0,0,40,1
20417,0,1,2,0,0,1,3,1,52,114062,9,0,0,40,0
20418,1,1,0,1,1,1,2,1,36,95654,13,0,0,50,1
20419,1,1,2,1,0,1,2,0,38,177305,9,0,0,45,0
20420,2,1,0,1,0,1,2,1,66,299616,10,0,0,40,0
20421,1,0,0,3,0,2,2,0,63,117681,11,0,0,40,0
20422,1,3,0,0,0,1,2,1,21,237651,10,0,0,35,0
20423,2,0,1,0,0,2,2,1,33,150570,9,0,0,40,0
20424,2,0,0,0,0,1,3,2,46,106705,10,1506,0,50,0
20425,1,3,0,0,0,1,2,1,20,174714,10,0,0,20,0
20426,2,1,0,0,1,2,2,0,47,175958,13,3325,0,60,0
20427,2,1,0,1,1,1,2,0,33,144064,16,0,0,55,1
20428,2,2,0,0,0,2,2,0,66,107112,4,0,0,30,0
20429,0,3,0,0,0,0,2,3,20,54152,10,0,0,30,0
20430,1,1,2,0,0,2,2,0,28,152951,9,0,0,40,0
20431,0,1,1,0,1,1,3,1,46,190487,9,0,0,28,0
20432,1,1,0,1,0,2,2,1,25,306666,10,0,0,45,0
20433,0,2,2,1,0,1,2,0,37,195148,9,3137,0,40,0
20434,1,0,1,1,0,2,2,1,31,226624,5,0,0,60,0
20435,1,1,2,1,0,1,2,0,49,157569,9,0,0,40,0
20436,1,0,0,0,0,2,4,1,22,22966,10,0,0,20,0
20437,1,1,0,2,0,1,2,1,52,379682,11,0,0,20,1
20438,0,1,1,1,0,2,2,1,29,446559,12,0,0,50,0
20439,1,3,0,0,0,0,2,2,18,41794,7,0,0,20,0
20440,1,1,1,1,0,1,2,1,31,90409,10,0,0,35,0
20441,2,4,0,0,0,0,0,2,23,125491,10,0,0,35,0
